id,title,short_desc,zone,infos,services,contact,address,mail,phone,openinghours,interneturl,appointmenturl,virtualvisiturl,bookingurl,troubleshootingurl,geocalisation,photo,regions,Surface,Max Surface,Min Surface,Mean Surface
735,Tonnellé,"Située près de l'UFR de médecine, du Centre Hospitalier Bretonneau et du jardin botanique",Tours,"102 T1 de 16 m². 
 20 T1 de 18 à 20 m². 
 4 T1 de 22 m². 
 Bus : 3B - 4 Arrêt ""Tonnellé"" 
 Le secrétariat de la résidence est situé à la résidence Rabelais (11 rue du Plat d’Étain).","local vélo, salle de travail, laverie, internet, accès handicapés.",Tonnellé49 boulevard Tonnellé 37000 Tours tel : 02 47 60 17 60 fax : 02 47 60 17 50 mél : tours.centre-ville@crous-orleans-tours.fr,49 boulevard Tonnellé  37000 Tours,tours.centre-ville@crous-orleans-tours.fr,02 47 60 17 60,,http://www.crous-orleans-tours.fr/,http://www.crous-orleans-tours.fr/,,https://www.crous-orleans-tours.fr/logements/paiement-de-la-reservation-caution/,http://www.crous-orleans-tours.fr/,"47.3830947876,0.6682100296",https://admin-v2.crous-mobile.fr//media/files/Orleans-Tours/Tonnelle.JPG,Centre-Val de Loire,"[16.0, 20.0, 22.0]",22.0,16.0,19.333333333333332
736,Les Gibjoncs,"Bourges-nord.  Située près de l'IUT, la BU et l'UFR sciences",Bourges,"92 chambres Confort de 10 m². Equipées d'une cabine Douche-WC-Lavabo et d'un frigo. 100 studios de 18 m². Equipés d'une cuisine + douche-WC-lavabo. 5 studios de 27 m². Equipés d'une cuisine + douche-WC-lavabo. 9 chambres Confort de 14 à 16 m². Equipées d'une cabine Douche-WC-Lavabo et d'un frigo. 1 foyer bar, TV, table de ping-pong. Possibilité d'organiser des soirées. Bus : 5 - arrêt Turly","local vélo, salle de travail, gardien, salle TV, laverie, internet, accès handicapés.","""Les Gibjoncs"" 74, rue de Turly 18000 Bourges tel : 02 48 27 55 30 fax : 02 48 24 65 61 mél : bourges@crous-orleans-tours.fr","74, rue de Turly  18000 Bourges",bourges@crous-orleans-tours.fr,02 48 27 55 30,,http://www.crous-orleans-tours.fr/,http://www.crous-orleans-tours.fr/,,https://www.crous-orleans-tours.fr/logements/paiement-de-la-reservation-caution/,http://www.crous-orleans-tours.fr/,"47.099067688,2.4167740345",https://admin-v2.crous-mobile.fr//media/crous-images/gibjoncs.jpg,Centre-Val de Loire,"[10.0, 18.0, 27.0, 16.0]",27.0,10.0,17.75
742,Toussaint Desanti,Située près de l'antenne scientifique,Chartres,"70 T1 de 18 m². 4 T2 de 30 m². Bus : ligne 1, arrêt les comtesses Le secrétariat de la résidence est situé à l'antenne du CROUS (8 place François Rabelais - 28000 Chartres).","laverie, internet.","""Toussaint Desanti"" 6 rue Wresinski 28000 Chartres tel : 02 37 90 70 30 fax : 02 37 30 78 99 mél : chartres@crous-orleans-tours.fr",6 rue Wresinski  28000 Chartres,chartres@crous-orleans-tours.fr,02 37 90 70 30,,http://www.crous-orleans-tours.fr/,http://www.crous-orleans-tours.fr/,,https://www.crous-orleans-tours.fr/logements/paiement-de-la-reservation-caution/,http://www.crous-orleans-tours.fr/,"48.4338226318,1.4814319611",https://admin-v2.crous-mobile.fr//media/crous-images/chartres_desanti1.jpg,Centre-Val de Loire,"[18.0, 30.0]",30.0,18.0,24.0
1046,Les Tanneurs,Ouverture Septembre 2015,Tours,"Le secrétariat de la résidence est situé à la résidence Saint Symphorien (25 rue du Pont Volant). Studios de 16 m² Studio équipé d’une kitchenette (plaque de cuisson, frigo, évier), d’une salle de bain (douche, WC, lavabo) et d’un lit, bureau, table, chaise, placard. Chambres Chambre équipée d’une salle de bain (douche, WC, lavabo), d’un frigo et d’un lit, placard, bureau, chaise. Cuisine commune.","Prive TV et téléphone, accès internet, accès handicapés.",Les Tanneurs 5 rue Bretonneau 37000 Tours tel : 02 47 54 22 49 fax : 02 47 54 23 06 mél : symphorien@crous-orleans-tours.fr,5 rue Bretonneau  37000 Tours,symphorien@crous-orleans-tours.fr,02 47 54 22 49,,http://www.crous-orleans-tours.fr/,http://www.crous-orleans-tours.fr/,,https://www.crous-orleans-tours.fr/logements/paiement-de-la-reservation-caution/,http://www.crous-orleans-tours.fr/,"47.39585495,0.6802390218",https://admin-v2.crous-mobile.fr//media/crous-images/Tanneurs.jpg,Centre-Val de Loire,[16.0],16.0,16.0,16.0
432,Résidence Le Nivolet,,Chambéry - Campus Universitaire de Jacob,"Située dans un secteur tranquille à l'extrémité du campus de l'Université Savoie Mont Blanc (site de Jacob-Bellecombette), la résidence Le Nivolet propose 158 chambres traditionnelles de 9m². 
Loyers

Chambres : 260 € (internet compris)
Chambres PMR : 300 € (internet compris)

Caution : 1 mois de loyerDurée du bail : 12 mois (préavis de 1 mois) 
Composition de la résidence :

158 chambres individuelles de 9m²
9 chambres individuelles PMR

À proximité
 Campus Jacob-Bellecombette de l'Université Savoie Mont Blanc 
Équipements individuels

Lit
Chaise
Bureau
Étagère
Placard
Cabine de douche trifonction (douche, lavabo, WC)
Petit refrigérateur
Prise TV
Prise téléphone
Accès internet

Équipements collectifs

1 grande cuisine à chaque étage
2 micro-ondes à chaque étage
2 laves-linge
1 sèche-linge
Salle TV
Salle de travail
Salle de convivialité
Local vélo
Parking
Veilleur de nuit
Entrée sécurisée par badge

Transports
 Bus STAC : lignes A - 2 - 16 
   
 Faites votre demande de logement maintenant !",.,"Résidence universitaire Le Nivolet
Adresse :
 Rue Robert Barr(via rue Jean-Baptiste Richard) 
 73 000 Jacob-Bellecombette 
 Tél : 04 79 25 30 23
Email : residence.jacob@crous-grenoble.fr
Horaires d'ouverture de l'accueil et du secrétariat :

du lundi au mercredi, de 8h30 à 12h00 et de 13h00 à 16h00
le jeudi,de 8h30 à 12h
le vendredi, de 8h30 à 11h30.",Rue Robert Barr 73 000 Jacob-Bellecombette,residence.jacob@crous-grenoble.fr,04 79 25 30 23,"<p><h3>&Eacute;quipements individuels</h3><br /><ul><br /><li>Lit</li><br /><li>Chaise</li><br /><li>Bureau</li><br /><li>&Eacute;tag&egrave;re</li><br /><li>Placard</li><br /><li>Cabine de douche trifonction (douche, lavabo, WC)</li><br /><li>Petit refrig&eacute;rateur</li><br /><li>Prise TV</li><br /><li>Prise t&eacute;l&eacute;phone</li><br /><li>Acc&egrave;s internet</li><br /></ul><br /><h3>&Eacute;quipements collectifs</h3><br /><ul><br /><li>1 grande cuisine &agrave; chaque &eacute;tage</li><br /><li>2 micro-ondes &agrave; chaque &eacute;tage</li><br /><li>2 laves-linge</li><br /><li>1 s&egrave;che-linge</li><br /><li>Salle TV</li><br /><li>Salle de travail</li><br /><li>Salle de convivialit&eacute;</li><br /><li>Local v&eacute;lo</li><br /><li>Parking</li><br /><li>Veilleur de nuit</li><br /><li>Entr&eacute;e s&eacute;curis&eacute;e par badge</li><br /></ul></p>",https://www.crous-grenoble.fr/,https://mesrdv.etudiant.gouv.fr/fr,http://appli.crous-grenoble.fr/fichiers/360/jacob/tour.html,https://www.crous-grenoble.fr/demanderunlogement/reservation-paiement-ligne/,https://www.crous-grenoble.fr/,"45.5612983704,5.9149298668",https://ephoto.nuonet.fr/publication/UmEHMQ5nASdUNgBiDjQBMAYzAGIAO15vXCwNMVI5VyMDPVB-DmQHIVRj?s=5&bg=ffffff&t=1&a=1&f=1&o=0&skin=Html,Auvergne-Rhône-Alpes,"[9.0, 9.0]",9.0,9.0,9.0
436,Résidence Carmagnole Liberté,78 T1 bis de 29 à 34 m²,Grenoble - Dans l'agglomération,▶ Loyer T1 Bis de 323 € à 350 € /mois▶ Compteur EDF (Electricité & chauffage) à la charge de l’étudiant▶ Caution : 280 €▶ Contrat 12 mois▶ Préavis de départ 1 mois,.,"Résidence Carmagnole Liberté
Adresse : 
 10 rue Pierre Courtade 38400 Saint Martin d'Hères  Tél : 04 76 82 76 31  Bus 11, 2",10 rue Pierre Courtade 38400 Saint Martin d'Hères,,04 76 82 76 31,,https://www.crous-grenoble.fr/,https://mesrdv.etudiant.gouv.fr/fr,http://appli.crous-grenoble.fr/fichiers/360/carmagnole/tour.html,https://www.crous-grenoble.fr/demanderunlogement/reservation-paiement-ligne/,https://www.crous-grenoble.fr/,"45.1785469055,5.7624487877",https://admin-v2.crous-mobile.fr//media/crous-images/Carmagnole.JPG,Auvergne-Rhône-Alpes,[],,,
448,Résidence Ouest,"1074 lits (1046 chambres de 12 m² avec sanitaires, 16 T1 et 12 T1 aménagés pour personnes handicapées)",Grenoble - Domaine Universitaire,▶ Loyer chambre 12m² et PMR : 289 € /mois(Toutes charges comprises)▶ Loyer T1 : 397 €▶ Caution : 200 €▶ Contrat 12 mois▶ Préavis de départ 1 mois,.,"Résidence Ouest
Adresse : 
 Domaine universitaire 2 rue des Taillées 38400 Saint Martin d'Hères  Tél : 04 76 82 76 50  Tram B - Les Taillées / Tram C - Berlioz",2 rue des Taillées 38400 Saint Martin d'Hères,ouest.crous38@crous-grenoble.fr,04 76 82 76 50,,https://www.crous-grenoble.fr/,https://mesrdv.etudiant.gouv.fr/fr,http://appli.crous-grenoble.fr/fichiers/360/ouest/tour.html,https://www.crous-grenoble.fr/demanderunlogement/reservation-paiement-ligne/,https://www.crous-grenoble.fr/,"45.1922912598,5.7542500496",https://admin-v2.crous-mobile.fr//media/crous-images/2a6bf71b6d47d3b37a03623e84449923.jpg,Auvergne-Rhône-Alpes,[12.0],12.0,12.0,12.0
449,Résidence Arsonval,52 chambres d'une superficie de 9m²,Grenoble - En ville,,.,"Résidence Arsonval 
 16 rue Casimir Brenier 38000 Grenoble  Tél : 04.76.94.32.51  Tram A ou B - Gares Europole",16 rue Casimir Brenier 38000 Grenoble,,04.76.94.32.51,,https://www.crous-grenoble.fr/,https://mesrdv.etudiant.gouv.fr/fr,http://appli.crous-grenoble.fr/fichiers/360/arsonval/tour.html,https://www.crous-grenoble.fr/demanderunlogement/reservation-paiement-ligne/,https://www.crous-grenoble.fr/,"45.1918106079,5.7178301811",https://www.crous-grenoble.fr/wp-content/uploads/sites/7/2020/07/Arsonval.jpg,Auvergne-Rhône-Alpes,,,,
454,Résidence Galilée,63 studios simples (dont 2 PMR) et 2 studios doubles,Grenoble - En ville,"La résidence Galilée en détail
Présentation : 
	Située au cœur de l’agglomération grenobloise, la résidence internationale destinée aux jeunes chercheurs étrangers, baptisée Galilée se compose de : 


		61 logements individuels entièrement équipés,

		2 logements doubles réservés à l’accueil des couples,

		2 logements réservés à l’accueil des personnes à mobilité réduite.",,"Résidence Galilée
Adresse :
	6 Place Pasteur
	38 031 Grenoble Cedex 01 
 
	L'entrée de la résidence se situe Boulevard Maréchal Joffre. 
 
	Mail : residence-galilee@crous-grenoble.fr
Tél : 04.76.94.32.51
Fax : 04.76.94.29.31

 Desservie par les stations :
	- « Chavant Hôtel de ville » ligne A, gare SNCF
	- « Chavant Hôtel de ville » ligne C, Domaine Universitaire",,,,,,,,,,"45.1837043762,5.7302589417",https://admin-v2.crous-mobile.fr//media/crous-images/67ea165f98c9c9c7e2190898e894974e.jpg,Auvergne-Rhône-Alpes,[],,,
458,Résidence Terralis,106 lits,Grenoble - En ville,,.,"Résidence Terralis
Adresse : 
 1 bis avenue Jules Flandrin 38000 Grenoble  Tél : 04 76 82 76 50",1 bis avenue Jules Flandrin 38000 Grenoble,,04 76 82 76 50,,https://www.crous-grenoble.fr/,https://www.crous-grenoble.fr/,http://appli.crous-grenoble.fr/fichiers/file/residence/pano/Terralis-01.html,https://www.crous-grenoble.fr/demanderunlogement/reservation-paiement-ligne/,https://www.crous-grenoble.fr/,"45.1877937317,5.7470011711",http://stockcrous.fr/static-images/3dc1ba24caf18185dc0b185732eb42d7.jpg,Auvergne-Rhône-Alpes,,,,
460,Résidence Djinn,,Le Bourget du Lac - En ville,,.,"RESIDENCE UNIVERSITAIRE DJINN 
   
Adresse du bâtiment: 9 rue du lac de St André
73370 Le BOURGET DU LAC
Correspondances à envoyer à :
Résidence Djinn / Crous 
rue du Lac de la Thuile
73370 Le BOURGET DU LAC
tel accueil : 04 79 25 23 83
residence.lebourget@crous-grenoble.fr
Bus :

Depuis Chambéry: Réseau STAC Ligne A,  arrêt Université Le Bourget
Depuis Aix les Bains: Réseau ONDEA ligne 1, arrêt Université Le Bourget",9 rue du lac de St André 73370 Le BOURGET DU LAC,residence.lebourget@crous-grenoble.fr,04 79 25 23 83,,https://www.crous-grenoble.fr/,https://www.crous-grenoble.fr/,,https://www.crous-grenoble.fr/demanderunlogement/reservation-paiement-ligne/,https://www.crous-grenoble.fr/,"45.6418495178,5.8728652",http://stockcrous.fr/static-images/5a910906ed01188a781995fbd9f0876b.jpg,Auvergne-Rhône-Alpes,,,,
1252,Résidence Gabriel Fauré,Chambres 9m² - Cabine tri fonction,Grenoble - Domaine Universitaire,▶ Loyer Studio : 260 €▶ Caution : 1 mois de loyer▶ Contrat 10 mois▶ Préavis de départ 1 mois,.,"Résidence FAURÉ
Adresse : 
 Domaine universitaire341 Rue des Résidences 38400 Saint Martin d'Hères  Tél : 04 76 54 90 00",341 rue des résidences - Saint Martin D’Hères,berlioz-faure@crous-grenoble.fr,04 76 54 90 00,,https://www.crous-grenoble.fr/,https://www.crous-grenoble.fr/,,https://www.crous-grenoble.fr/demanderunlogement/reservation-paiement-ligne/,https://www.crous-grenoble.fr/,"45.191112,5.761089",https://www.crous-grenoble.fr/wp-content/uploads/sites/7/2018/09/FaurSo-3.jpg,Auvergne-Rhône-Alpes,[],,,
493,Résidence de la Citadelle,1 avenue du Mémorial des Fusillés - 62000 ARRAS,Arras,"ACCUEIL 
 Du lundi au vendredi de 09hh00 à 13h et de 14h00 à 16h00 / mercredi après midi (fermé au public) 
   
A PROXIMITE DE 
Centre ville, Lycées Robespierre, Savary 
   
CHARGES
Eau et électricité comprises","Pour plus d'informations sur la résidence, consultez le guide des résidences.","Résidence de la Citadelle
1 avenue du Mémorial des Fusillés 62000 ARRAS Téléphone :03 74 09 13 26 Courriel : residence.arras@crous-lille.fr",1 avenue du Mémorial des Fusillés 62000 ARRAS,residence.arras@crous-lille.fr,0374091326,,https://www.crous-lille.fr/,https://mesrdv.etudiant.gouv.fr/fr,,https://trouverunlogement.lescrous.fr/,https://www.crous-lille.fr/,"50.285836,2.760468",https://admin-v2.crous-mobile.fr//media/crous-images/227cd8af667cf3e0ef99685018e5b914.png,Hauts-de-France,[],,,
512,Résidence Fives,13 rue rue Jules Vicq - 59000 LILLE,Lille (Centre),"ACCUEIL
 Ouvert le mardi et le jeudi de 11h à 12h30 et de 13h15 à 19h30 
   
A PROXIMITE DE 
Métro : Fives 
   
CHARGES
Eau comprise, compteur électrique individuel","Pour plus d'informations sur la résidence, consultez le guide des résidences.","Résidence Fives
13 rue Jules Vicq 59000 LILLE Téléphone : 03 59 61 70 17
 mailto: residence.fives@crous-lille.fr",13 rue Jules Vicq 59000 LILLE,fives@crous-lille.fr,03 59 61 70 17,,https://www.crous-lille.fr/,https://mesrdv.etudiant.gouv.fr/fr,,https://trouverunlogement.lescrous.fr/,https://www.crous-lille.fr/,"50.633053,3.086324",https://admin-v2.crous-mobile.fr//media/crous-images/62c53d9f9e560008f662f31e6b0e93e7-1475150346156.png,Hauts-de-France,[],,,
514,Résidence Bas Liévin,48-50 rue du Bas-Liévin - 59000 LILLE,Lille (Moulins),"ACCUEIL 
 1er bâtiment sur la droite au rez de chaussée 
 Ouvert le lundi de 08h30 à 12h00 et de 14h00 à 17h00, du mardi de 08h30 à 12h00, le mercredi de 08h30 à 12h00 et de 14h00 à 17h00, le jeudi de 14h00 à 17h00 et le vendredi de 08h30 à 12h00 et de 13h00 à 16h00 
   
   
A PROXIMITE DE 
Lycées Berger et Faidherbe 
   
MOYEN D'ACCES
Métro : Porte de Douai 
   
CHARGES
Eau et électricité comprises","Pour plus d'informations sur la résidence, consultez le guide des résidences.","Résidence Bas-Liévin
48-50 rue du Bas-Liévin 59000 LILLE Téléphone : 03 74 09 13 02  Courriel : residence.bas.lievin@crous-lille.fr",48-50 rue du Bas-Liévin 59000 LILLE,residence.bas.lievin@crous-lille.fr,03 74 09 13 02,,https://www.crous-lille.fr/,https://www.crous-lille.fr/,,https://www.crous-lille.fr/logements/residence-centrale-de-reservation/,https://www.crous-lille.fr/,"50.608698,3.073342",https://admin-v2.crous-mobile.fr//media/crous-images/40503feaa7578f27421a6f9e0105dbf2-1475150346373.png,Hauts-de-France,[],,,
518,Résidence Olympie,Avenue Descartes - 62219 LONGUENESSE,Longuenesse,"ACCUEIL
 Ouvert le lundi, mardi et jeudi de 08h00 à 12h00. 
 Il est situé au restaurant universitaire 
A PROXIMITE DE
IUT de l'EILCO et de l'ISCIDCO et du lycée Blaise Pascal 
   
MOYEN D'ACCES
Bus à 200m 
   
CHARGES
Eau et électricité comprises","Pour plus d'informations sur la résidence, consultez le guide des résidences.","Résidence Olympie
Avenue Descartes 62219 LONGUENESSE Téléphone : 03 59 61 70 20 Courriel : residence.olympie@crous-lille.fr",Avenue Descartes 62219 LONGUENESSE,antenne.boulogne@crous-lille.fr,03 59 61 70 20,,https://www.crous-lille.fr/,https://mesrdv.etudiant.gouv.fr/fr,,https://trouverunlogement.lescrous.fr/,https://www.crous-lille.fr/,"50.73875,2.260603",https://admin-v2.crous-mobile.fr//media/crous-images/32e0b93a4715fd958a093bc4770e12e4-1475150347001.png,Hauts-de-France,[],,,
528,Résidence Pythagore,Avenue Paul Langevin - Cité Scientifique - 59650 VILLENEUVE D'ASCQ,Villeneuve d’Ascq (Cité scientifique),"ACCUEIL
 Accueil au bâtiment M 
 Ouvert du lundi au vendredi de 07h00 à 12h00 et de 14h00 à 20h30  
   
A PROXIMITE DE 
Télécom Lille, IUT A, UFR Informatique 
   
MOYEN D’ACCES
Métro : Cité Scientifique 
   
CHARGES
Eau comprise, compteur électrique individuel 
   
GUIDE DES RESIDENCES
 Pour plus d'informations sur la résidence, consultez le guide des résidences",RESIDENCE PYTHAGORE,"Résidence Pythagore
Avenue Paul Langevin - Cité Scientifique 59650 VILLENEUVE D'ASCQ Téléphone : 03 74 09 12 12  Courriel : accueil.bachelard@crous-lille.fr",Avenue Paul Langevin - Cité Scientifique 59650 VILLENEUVE D'ASCQ,accueil.bachelard@crous-lille.fr,03 74 09 12 12,,https://www.crous-lille.fr/,https://mesrdv.etudiant.gouv.fr/fr,,https://trouverunlogement.lescrous.fr/,https://www.crous-lille.fr/,"50.61111,3.135872",https://admin-v2.crous-mobile.fr//media/crous-images/bfcf7ea7a1702afee43112b9db9fc5ae.png,Hauts-de-France,[],,,
535,Résidence Triolo,8 rue Trémière - 59650 VILLENEUVE D'ASCQ,Villeneuve d’Ascq (Pont de bois),"ACCUEIL
 Ouvert du lundi au vendredi de 08h00 à 17H00 
   
A PROXIMITE DE 
Entre les universités Lille 1 et Lille 3 
   
MOYEN D’ACCES
Métro : Triolo ou Villeneuve d'Ascq Hôtel de ville 
   
CHARGES
Eau et électricité comprises","Pour plus d'informations sur la résidence, consultez le guide des résidences","Résidence Triolo
8 rue Trémière 59650 VILLENEUVE D'ASCQ Téléphone : 03 59 61 70 27
accueil.triolo@crous-lille.fr",8 rue Trémière 59650 VILLENEUVE D'ASCQ,triolo@crous-lille.fr,03 59 61 70 27,,https://www.crous-lille.fr/,https://mesrdv.etudiant.gouv.fr/fr,,https://trouverunlogement.lescrous.fr/,https://www.crous-lille.fr/,"50.620747,3.138472",https://admin-v2.crous-mobile.fr//media/crous-images/bc723b773bc5c0f9c611f9d96235d25e-1475150348906.png,Hauts-de-France,[],,,
536,Résidence Albert Camus,Avenue Paul Langevin - Cité Scientifique - 59650 VILLENEUVE D'ASCQ,Villeneuve d’Ascq (Cité scientifique),"ACCUEIL
 L'accueil se situe au bâtiment T 
 Ouvert du lundi au vendredi de 08h30 à 20h30 
   
A PROXIMITE DE
 Restaurant universitaire le sully, Ecole centrale; Polytech, CNRS 
 
   
MOYEN D’ACCES
Métro : 4 Cantons 
   
CHARGES
Eau et électricité comprises 
   
GUIDE DES RESIDENCES
Pour plus d'informations sur la résidence, consultez le guide des résidences.","RESIDENCE CAMUS 
 
  
 BATIMENT R 
 
  
 BATIMENT S 
 
 
 BATIMENT T 
 
  
 BATIMENT U 
 
 
  BATIMENT V 
 
  
 BATIMENT W 
 
  
 BATIMENT X","Résidence Albert Camus
Avenue Paul Langevin - Cité scientifique 59650 VILLENEUVE D'ASCQ Téléphone : 03 74 09 12 32 Courriel : residence.camus@crous-lille.fr",Avenue Paul Langevin - Cité scientifique 59650 VILLENEUVE D'ASCQ,residence.camus@crous-lille.fr,03 74 09 12 32,,https://www.crous-lille.fr/,https://mesrdv.etudiant.gouv.fr/fr,,https://trouverunlogement.lescrous.fr/,https://www.crous-lille.fr/,"50.60468,3.136261",https://admin-v2.crous-mobile.fr//media/crous-images/6e1280cf13a3562d91360dc0490b72bf.png,Hauts-de-France,[],,,
1283,Residence Alice Milliat,"Résidence de 50 logements de 13,7 à 19 m2.",Lievin,"ACCUEIL
 Contacter l'accueil commun de la résidence de Lens 
 Du lundi au vendredi de 8h30 à 11h et de 14h à 16h30 
A PROXIMITE DE
 La Faculté des Sports 

Charges 
 Eau, électricité et gaz comprises","Pour plus d'informations sur la résidence, consultez le guide des résidences.","Résidence Alice MILLIAT  
 11 chemin du Marquage  
 62 800 LIEVIN 
 Téléphone : 03 59 61 70 31Courriel : restaurant.lens@crous-lille.fr",11 chemin du marquage Liévin,restaurant.lens@crous-lille.fr,03 59 61 70 31,,,https://mesrdv.etudiant.gouv.fr/fr,,https://trouverunlogement.lescrous.fr/,,"50.4198,2.78068",,Hauts-de-France,[],,,
651,Placieux,,Villers-les-nancy,"A proximitéCampus Sciences, Campus Artem / Ecole des Mines, IUT MontetLycée hôtelier Stanislas, Télécom Nacy, StapsRestaurant Universitaire VélodromeAccèsLignes T3 - Arrêt Villers MairieLigne 10 - Mutualité Télécom Nancy / Avenue de BraboisLigne 16 - Castelnau / BaudricourtNombre de logements et Loyers224 chambres avec cabine 3 fonctions - 9m² : 253,10€ (sanitaires individuels)174 studettes - 13,5m² : 359,60€ (sanitaires individuels et coin cuisine)14 studettes adaptées PMR - 18m² : 427,10€  
   
 Visite virtuelle","Vous souhaitez faire un état des lieux de sortie, rendre vos clés ? Prenez rendez-vous : https://mesrdv.etudiant.gouv.fr/fr/ 
 Une demande d'intervention dans votre logement ? Remplissez le Cahier des réparations

WIFI 
Parking
Garage Deux Roues
Laverie
Salle de Réunion
Salles de Musique
Salle de Travail
Distributeur de boissons froides & confiseries
Cuisines avec plaques vitrocéramiques & évier
Espace Détente
Distributeur de préservatifs","Résidence Placieux
 39 boulevard Maréchal Lyautey54600 VILLERS-LES-NANCYMail : residence.placieux@crous-lorraine.fr  Téléphone : 03 83 28 86 01",39 boulevard Maréchal Lyautey 54600 VILLERS-LES-NANCY,,03 83 28 86 01,,https://www.crous-lorraine.fr/,https://www.crous-lorraine.fr/,https://www.crous-lorraine.fr/logements/les-videos-de-nos-residences/,https://www.crous-lorraine.fr/logements/reservation-paiement-en-ligne/,https://www.crous-lorraine.fr/,"48.6731796265,6.1579546928",https://www.crous-lorraine.fr/wp-content/uploads/sites/3/2014/01/cu-placieux-rec-internet-BD.jpg,Grand Est,"[9.0, 13.5, 18.0]",18.0,9.0,13.5
653,Saurupt,,Nancy,"A proximitéSciences PoInstitut de formation en soins infirmiersMaternité régionaleHôpital central - CHU, Ciné-clubRestaurant Universitaire SauruptAccèsLigne T4 - Arrêt GarenneLigne 14 - Arrêt GarenneLignes 2, 3, 11, 13 - Place des VosgesC1 / C2 - Place des VosgesLigne 12 - Quai de la BatailleT1 - Station Jean Jaurès / GarenneNombre de logements et Loyers472 chambres sans sanitaires - 9m² : 148,50€Visite virtuelle","Vous souhaitez faire un état des lieux de sortie, rendre vos clés ? Prenez rendez-vous : https://mesrdv.etudiant.gouv.fr/fr/ 
 Une demande d'intervention dans votre logement ? Remplissez le Cahier des réparations

WIFI
Parking 
Garage Deux Roues
Laverie
Salles de Travail
Cuisine avec plaques de cuisson, four à micro-ondes & évier
Sanitaires & douches","Résidence Saurupt
 26 rue de Saurupt 54052 NANCY cedexMail : residence.saurupt@crous-lorraine.fr  Téléphone : 03 83 53 33 70",26 rue de Saurupt 54052 NANCY cedex,,03 83 53 33 70,,https://www.crous-lorraine.fr/,https://www.crous-lorraine.fr/,https://www.crous-lorraine.fr/logements/les-videos-de-nos-residences/,https://www.crous-lorraine.fr/logements/reservation-paiement-en-ligne/,https://www.crous-lorraine.fr/,"48.6802825928,6.1844315529",https://www.crous-lorraine.fr/wp-content/uploads/sites/3/2014/01/cu-saurupt-rec-internet-BD.jpg,Grand Est,[9.0],9.0,9.0,9.0
665,Haute-Malgrange,,Vandoeuvre-lès-Nancy,"A proximitéPOLYTECHAccèsLigne 4 - Arrêt La HayeResago - Arrêt La HayeCorol - Arrêt La HayeNombre de logements et Loyers120 chambres sans sanitaire - 9m² : 148,50€37 chambres avec cabine 3 fonctions - 9m² : 253,10€ (sanitaires individuels)65 studettes - 13,5m² : 359,60€ (cuisine et sanitaires individuels) 
   
 Visite virtuelle","Vous souhaitez faire un état des lieux de sortie, rendre vos clés ? Prenez rendez-vous : https://mesrdv.etudiant.gouv.fr/fr/ 
 Une demande d'intervention dans votre logement ? Remplissez le Cahier des réparations 
   

WIFI (hors bâtiment C)
Parking
Garage Deux Roues
Laverie
Distributeur de préservatifs
Salles de Travail
Salle TV
Cuisines avec plaques électriques, micro-ondes & évier
Toilettes (WC & Douches)
Distributeur de boissons & encas","Résidence Haute-Malgrange
 Rue Jean Lamour 54500 VANDOEUVRE-LES-NANCYMail : residence.haute-malgrange@crous-lorraine.fr  Téléphone :  03 83 53 33 60",Rue Jean Lamour 54500 VANDOEUVRE-LES-NANCY,,03 83 53 33 60,,https://www.crous-lorraine.fr/,https://www.crous-lorraine.fr/,https://www.crous-lorraine.fr/logements/les-videos-de-nos-residences/,https://www.crous-lorraine.fr/logements/reservation-paiement-en-ligne/,https://www.crous-lorraine.fr/,"48.6608543396,6.1890583038",https://www.crous-lorraine.fr/wp-content/uploads/sites/3/2014/01/cu-haute-malgrange-rec-internet-BD.jpg,Grand Est,"[9.0, 9.0, 13.5]",13.5,9.0,10.5
1240,Le Colombier,,Epinal,"A proximitéIUT Hubert Curien, Faculté de Droit, ESALLycée Louis Lapicque, Lycée Claude GelléeRestaurant Universitaire la Louvière AccèsLigne 3 - Arrêt Le Faubourg5 mn à pied du centre-villeNombre de logements et Loyers2 chambres avec salle de bains - 11m² : 239€26 chambres avec salle de bains - 13m² : 244€4 chambres avec salle de bains - 15m² : 275€",Toilettes (WC & Douche),"Résidence Le Colombier
 104 faubourg d'Ambrail 88000 EPINALTéléphone : 03 29 64 14 40 Pour faire une demande de logement dans cette résidence, contactez directement :info@maisonetudiant.fr
http://www.etudiant-epinal.com/",104 faubourg d'Ambrail 88000 EPINAL,,03 29 64 14 40,,https://www.crous-lorraine.fr/,https://www.crous-lorraine.fr/,https://www.crous-lorraine.fr/logements/les-videos-de-nos-residences/,https://www.crous-lorraine.fr/logements/reservation-paiement-en-ligne/,https://www.crous-lorraine.fr/,"48.1758171,6.4622378",https://admin-v2.crous-mobile.fr//media/files/Crous%20Lorraine/Colombier%20312.jpg,Grand Est,"[11.0, 13.0, 15.0]",15.0,11.0,13.0
